User,UserID,query,TweetID,created_at,hashtag
mogimediagroup,1010142611003371520,Pittsburgh Shooting,1056241418174451712,2018-10-27 17:49:12,NewsReporting
mogimediagroup,1010142611003371520,Pittsburgh Shooting,1056241418174451712,2018-10-27 17:49:12,HappeningNow
mogimediagroup,1010142611003371520,Pittsburgh Shooting,1056241418174451712,2018-10-27 17:49:12,Pittsburgh
mogimediagroup,1010142611003371520,Pittsburgh Shooting,1056241418174451712,2018-10-27 17:49:12,PittsburghSynagogue
mogimediagroup,1010142611003371520,Pittsburgh Shooting,1056241418174451712,2018-10-27 17:49:12,Pennsylvannia
NotAlexndra,253877173,Pittsburgh Shooting,1056241417796943872,2018-10-27 17:49:12,BREAKING
TBUNEWS,41123653,Pittsburgh Shooting,1056241417100509184,2018-10-27 17:49:12,synagogueshooting
TBUNEWS,41123653,Pittsburgh Shooting,1056241417100509184,2018-10-27 17:49:12,breakingnews
TBUNEWS,41123653,Pittsburgh Shooting,1056241417100509184,2018-10-27 17:49:12,news
TBUNEWS,41123653,Pittsburgh Shooting,1056241417100509184,2018-10-27 17:49:12,worldnews
TBUNEWS,41123653,Pittsburgh Shooting,1056241417100509184,2018-10-27 17:49:12,USNews
Denisec67527755,855499675788607488,Pittsburgh Shooting,1056241416530259968,2018-10-27 17:49:12,MAGAts
ferdapaksoy,432982560,Pittsburgh Shooting,1056241411962609665,2018-10-27 17:49:11,BREAKING
FASTSEAL,1315151287,Pittsburgh Shooting,1056241411039870976,2018-10-27 17:49:11,PittsburghSynagogue
FASTSEAL,1315151287,Pittsburgh Shooting,1056241411039870976,2018-10-27 17:49:11,Pittsburghshooting
FASTSEAL,1315151287,Pittsburgh Shooting,1056241411039870976,2018-10-27 17:49:11,RobertBowers
magiskha_83,2876750493,Pittsburgh Shooting,1056241408821157890,2018-10-27 17:49:10,USA
magiskha_83,2876750493,Pittsburgh Shooting,1056241408821157890,2018-10-27 17:49:10,Pittsburgh
magiskha_83,2876750493,Pittsburgh Shooting,1056241408821157890,2018-10-27 17:49:10,Pennsylvanie
magiskha_83,2876750493,Pittsburgh Shooting,1056241408821157890,2018-10-27 17:49:10,Bowers
ws599,1051561929054011393,Pittsburgh Shooting,1056241400621207553,2018-10-27 17:49:08,BREAKING
ws599,1051561929054011393,Pittsburgh Shooting,1056241400621207553,2018-10-27 17:49:08,Pittsburgh
dannyboycane13,94840831,Pittsburgh Shooting,1056241400470233088,2018-10-27 17:49:08,Pittsburgh
ErielleReshef,301516193,Pittsburgh Shooting,1056241395479052289,2018-10-27 17:49:07,Pittsburgh
larrymasonbiz,37435889,Pittsburgh Shooting,1056241389535670272,2018-10-27 17:49:05,GunCrazy
Michell76657729,796860344446713856,Pittsburgh Shooting,1056241389468573697,2018-10-27 17:49:05,fakenews
Rhondeezie,365485609,Pittsburgh Shooting,1056241388545818624,2018-10-27 17:49:05,TreeOfLifeSynagogue
Escarcegaa13,54252174,Pittsburgh Shooting,1056241386746507264,2018-10-27 17:49:05,BREAKING
Escarcegaa13,54252174,Pittsburgh Shooting,1056241386746507264,2018-10-27 17:49:05,Pittsburgh
resistj20,826301230343405568,Pittsburgh Shooting,1056241386561785857,2018-10-27 17:49:05,MAGAts
the_devik,1287717751,Pittsburgh Shooting,1056241382795300864,2018-10-27 17:49:04,MAGAts
efesce,922437421,Pittsburgh Shooting,1056241380715102209,2018-10-27 17:49:03,BREAKING
efesce,922437421,Pittsburgh Shooting,1056241380715102209,2018-10-27 17:49:03,shooting
efesce,922437421,Pittsburgh Shooting,1056241380715102209,2018-10-27 17:49:03,Pittsburgh
efesce,922437421,Pittsburgh Shooting,1056241380715102209,2018-10-27 17:49:03,synagogue
The_News_DIVA,15501305,Pittsburgh Shooting,1056241379364495360,2018-10-27 17:49:03,news
ahmedha,26464595,Pittsburgh Shooting,1056241378248871936,2018-10-27 17:49:03,synagogueshooting
orejitagirl,25485566,Pittsburgh Shooting,1056241371994976258,2018-10-27 17:49:01,TreeOfLifeSynagogue
HMeemaw,991367690622328833,Pittsburgh Shooting,1056241368501313537,2018-10-27 17:49:00,BREAKING
HMeemaw,991367690622328833,Pittsburgh Shooting,1056241368501313537,2018-10-27 17:49:00,Pittsburgh
joemama920,901630334499991553,Pittsburgh Shooting,1056241366462795777,2018-10-27 17:49:00,TreeOfLifeSynagogue
tkinder,9376622,Pittsburgh Shooting,1056241362130137089,2018-10-27 17:48:59,FoxNews
olabivogt,180887297,Pittsburgh Shooting,1056241358720155648,2018-10-27 17:48:58,BREAKING
BookOnto,3578901132,Pittsburgh Shooting,1056241353892360192,2018-10-27 17:48:57,civsdontneedguns
BookOnto,3578901132,Pittsburgh Shooting,1056241353892360192,2018-10-27 17:48:57,gunownerskillinnocent
BookOnto,3578901132,Pittsburgh Shooting,1056241353892360192,2018-10-27 17:48:57,gunskill
BookOnto,3578901132,Pittsburgh Shooting,1056241353892360192,2018-10-27 17:48:57,guns
BookOnto,3578901132,Pittsburgh Shooting,1056241353892360192,2018-10-27 17:48:57,yourchildisnext
BookOnto,3578901132,Pittsburgh Shooting,1056241353892360192,2018-10-27 17:48:57,gunownerssreirresponsible
champs_aaron,1403649984,Pittsburgh Shooting,1056241352986390528,2018-10-27 17:48:57,BREAKING
ShortArmOtheLaw,447673329,Pittsburgh Shooting,1056241351019372547,2018-10-27 17:48:56,pittsburgh
jmc663,25594506,Pittsburgh Shooting,1056241347479375874,2018-10-27 17:48:55,TreeOfLifeSynagogue
Sabin913,305333698,Pittsburgh Shooting,1056241344937689091,2018-10-27 17:48:55,TreeOfLifeSynagogue
transitfok,2349438444,Pittsburgh Shooting,1056241343847153665,2018-10-27 17:48:55,TreeOfLifeSynagogue
slhamlinn,2372751667,Pittsburgh Shooting,1056241338314866689,2018-10-27 17:48:53,Pittsburgh
slhamlinn,2372751667,Pittsburgh Shooting,1056241338314866689,2018-10-27 17:48:53,Shooting
Araikes,110835588,Pittsburgh Shooting,1056241337559928834,2018-10-27 17:48:53,HateCrimehurts
Araikes,110835588,Pittsburgh Shooting,1056241337559928834,2018-10-27 17:48:53,StopHateCrime
Araikes,110835588,Pittsburgh Shooting,1056241337559928834,2018-10-27 17:48:53,stopantisemitism
biblecollege123,965991201584418816,Pittsburgh Shooting,1056241334040911872,2018-10-27 17:48:52,Pittsburgh
MachineGunErik,1255284475,Pittsburgh Shooting,1056241331792601088,2018-10-27 17:48:52,BREAKING
MJ07111963,814238899660845060,Pittsburgh Shooting,1056241330689589248,2018-10-27 17:48:51,FoxNews
Negotium2016,4877625515,Pittsburgh Shooting,1056241322946895873,2018-10-27 17:48:50,Antisemitism
Jsutt20,2809129864,Pittsburgh Shooting,1056241321856458752,2018-10-27 17:48:49,TreeOfLifeSynagogue
hrexach,49524127,Pittsburgh Shooting,1056241316949123079,2018-10-27 17:48:48,synagogueshooting
ReikiArthur,35194010,Pittsburgh Shooting,1056241316655329280,2018-10-27 17:48:48,Shameful
ReikiArthur,35194010,Pittsburgh Shooting,1056241316655329280,2018-10-27 17:48:48,HateCrime
MossadNews,1174827270,Pittsburgh Shooting,1056241311530053632,2018-10-27 17:48:47,Pittsburgh
_niicooleee,140667103,Pittsburgh Shooting,1056241310456152064,2018-10-27 17:48:47,BREAKING
iammichaelhooks,96440382,Pittsburgh Shooting,1056241305523834881,2018-10-27 17:48:45,TreeOfLifeSynagogue
Chasrp,23334812,Pittsburgh Shooting,1056241293666463744,2018-10-27 17:48:43,TreeOfLifeSynagogue
chrissss99,761620650066780164,Pittsburgh Shooting,1056241293423243270,2018-10-27 17:48:43,Pittsburgh
whoa_its_em,969028844,Pittsburgh Shooting,1056241292596830208,2018-10-27 17:48:42,BREAKING
Wribit,14390795,Pittsburgh Shooting,1056241292550815745,2018-10-27 17:48:42,PittsburghSynagogueShooting
FalcoNick38,1002059101801771008,Pittsburgh Shooting,1056241281775689728,2018-10-27 17:48:40,BREAKING
FalcoNick38,1002059101801771008,Pittsburgh Shooting,1056241281775689728,2018-10-27 17:48:40,Pittsburgh
joshuatcarley,888323991504551936,Pittsburgh Shooting,1056241270111244291,2018-10-27 17:48:37,TreeOfLifeSynagogue
1methinks,825045832206540801,Pittsburgh Shooting,1056241269696028672,2018-10-27 17:48:37,TreeOfLifeSynagogue
kneelDonalTrump,917417705770233857,Pittsburgh Shooting,1056241263874359296,2018-10-27 17:48:35,MAGA
ozsultan,7117302,Pittsburgh Shooting,1056241259805859841,2018-10-27 17:48:35,synagogue
ozsultan,7117302,Pittsburgh Shooting,1056241259805859841,2018-10-27 17:48:35,attack
ozsultan,7117302,Pittsburgh Shooting,1056241259805859841,2018-10-27 17:48:35,update
ozsultan,7117302,Pittsburgh Shooting,1056241259805859841,2018-10-27 17:48:35,BREAKING
tlombardo21,2882969383,Pittsburgh Shooting,1056241258316873730,2018-10-27 17:48:34,synagogueshooting
Nextgen_Herb,1003688459943534592,Pittsburgh Shooting,1056241254500130816,2018-10-27 17:48:33,BREAKING
Nextgen_Herb,1003688459943534592,Pittsburgh Shooting,1056241254500130816,2018-10-27 17:48:33,Pittsburgh
AlishaParchment,33572013,Pittsburgh Shooting,1056241253552074752,2018-10-27 17:48:33,Pittsburgh
sehurwitz,253598487,Pittsburgh Shooting,1056241246056771584,2018-10-27 17:48:31,Pittsburgh
barbspitz,115825193,Pittsburgh Shooting,1056241242181419008,2018-10-27 17:48:30,TreeOfLifeSynagogue
bravehart60,17109615,Pittsburgh Shooting,1056241240625287168,2018-10-27 17:48:30,FoxNews
ADPoppa,92322775,Pittsburgh Shooting,1056241240277020672,2018-10-27 17:48:30,BREAKING
ADPoppa,92322775,Pittsburgh Shooting,1056241240277020672,2018-10-27 17:48:30,Pittsburgh
PatrickSvitek,280664117,Pittsburgh Shooting,1056241236724670470,2018-10-27 17:48:29,TreeOfLifeSynagogue
WomanResistorNC,442296361,Pittsburgh Shooting,1056241233176203264,2018-10-27 17:48:28,AmericanKristallnacht
RepDeSaulnier,2968007206,Pittsburgh Shooting,1056241232081383424,2018-10-27 17:48:28,endgunviolence
MuneefBokhari,605783587,Pittsburgh Shooting,1056241229254590464,2018-10-27 17:48:27,Breaking
PeachesMSV,131954882,Pittsburgh Shooting,1056241220924686336,2018-10-27 17:48:25,UPDATE
marine4sure,942540697,Pittsburgh Shooting,1056241219251122177,2018-10-27 17:48:25,PittsburghShooting
kernow4corbyn,749710462661562368,Pittsburgh Shooting,1056241219058130945,2018-10-27 17:48:25,DonaldTrump
kernow4corbyn,749710462661562368,Pittsburgh Shooting,1056241219058130945,2018-10-27 17:48:25,Pittsburgh
ABC7,16374678,Pittsburgh Shooting,1056241217313239040,2018-10-27 17:48:24,BREAKING
RyguyPdx,2966823325,Pittsburgh Shooting,1056241214523985920,2018-10-27 17:48:24,BREAKING
RyguyPdx,2966823325,Pittsburgh Shooting,1056241214523985920,2018-10-27 17:48:24,Pittsburgh
tim2c1v7,1395684115,Pittsburgh Shooting,1056241204755681280,2018-10-27 17:48:21,WhoRadicalizedHim
GregAbbott_TX,90651198,Pittsburgh Shooting,1056241197579231233,2018-10-27 17:48:20,TreeOfLifeSynagogue
comradeHenry1,3357516958,Pittsburgh Shooting,1056241193011560448,2018-10-27 17:48:19,US
comradeHenry1,3357516958,Pittsburgh Shooting,1056241193011560448,2018-10-27 17:48:19,DonaldTrump
skpjr001,496057567,Pittsburgh Shooting,1056241188305432576,2018-10-27 17:48:17,BREAKING
skpjr001,496057567,Pittsburgh Shooting,1056241188305432576,2018-10-27 17:48:17,Pittsburgh
dianne1h,1598576042,Pittsburgh Shooting,1056241186296352768,2018-10-27 17:48:17,TreeOfLifeSynagogue
countken1,756175794410557440,Pittsburgh Shooting,1056241186279772161,2018-10-27 17:48:17,BREAKING
countken1,756175794410557440,Pittsburgh Shooting,1056241186279772161,2018-10-27 17:48:17,Pittsburgh
Dianamaiden93,109714608,Pittsburgh Shooting,1056241183666536448,2018-10-27 17:48:16,BREAKING
NarayanNagaraj,2989537890,Pittsburgh Shooting,1056241165769543681,2018-10-27 17:48:12,BREAKING
Huami_Official,742412726027362306,Pittsburgh Shooting,1056241155871072258,2018-10-27 17:48:10,Pittsburgh
harDCor_barra,554617385,Pittsburgh Shooting,1056241155862597632,2018-10-27 17:48:10,Pittsburgh
harDCor_barra,554617385,Pittsburgh Shooting,1056241155862597632,2018-10-27 17:48:10,shooting
DrIreneZempi,801026809,Pittsburgh Shooting,1056241154021380096,2018-10-27 17:48:09,Trump
RNcat50,3006600919,Pittsburgh Shooting,1056241153001934848,2018-10-27 17:48:09,BREAKING
RNcat50,3006600919,Pittsburgh Shooting,1056241153001934848,2018-10-27 17:48:09,Pittsburgh
OConnallain,52525608,Pittsburgh Shooting,1056241151337005056,2018-10-27 17:48:09,BREAKING
OConnallain,52525608,Pittsburgh Shooting,1056241151337005056,2018-10-27 17:48:09,Pittsburgh
jtd_gameon12,1392951560,Pittsburgh Shooting,1056241143388749829,2018-10-27 17:48:07,BREAKING
jtd_gameon12,1392951560,Pittsburgh Shooting,1056241143388749829,2018-10-27 17:48:07,Pittsburgh
HLukhard,28665350,Pittsburgh Shooting,1056241143019642880,2018-10-27 17:48:07,Trump
HLukhard,28665350,Pittsburgh Shooting,1056241143019642880,2018-10-27 17:48:07,Republicans
HLukhard,28665350,Pittsburgh Shooting,1056241143019642880,2018-10-27 17:48:07,MAGABomber
HLukhard,28665350,Pittsburgh Shooting,1056241143019642880,2018-10-27 17:48:07,MAGA
VitaleTegn,3055175940,Pittsburgh Shooting,1056241119825031168,2018-10-27 17:48:01,Pittsburgh
Britpoptarts,820187383,Pittsburgh Shooting,1056241117505691659,2018-10-27 17:48:01,BREAKING
Britpoptarts,820187383,Pittsburgh Shooting,1056241117505691659,2018-10-27 17:48:01,Pittsburgh
tony39z,49135755,Pittsburgh Shooting,1056241111784742912,2018-10-27 17:47:59,synagogueshooting
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,BREAKING
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,BreakingNews
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,PITTSBURGH
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,Lawenforcement
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,official
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,Suspect
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,Pittsburgh
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,synagogueshooting
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,identified
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,RobertBowers
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,massshooting
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,NRA
neeneebucket,298198632,Pittsburgh Shooting,1056241108152283137,2018-10-27 17:47:58,2A
PittGuru,1271013866,Pittsburgh Shooting,1056241107783299072,2018-10-27 17:47:58,Pittsburgh
kneelDonalTrump,917417705770233857,Pittsburgh Shooting,1056241107443560448,2018-10-27 17:47:58,MAGA
MarkMartinCBN,622456161,Pittsburgh Shooting,1056241105778417664,2018-10-27 17:47:58,pray
MarkMartinCBN,622456161,Pittsburgh Shooting,1056241105778417664,2018-10-27 17:47:58,shooting
MarkMartinCBN,622456161,Pittsburgh Shooting,1056241105778417664,2018-10-27 17:47:58,synagogue
MarkMartinCBN,622456161,Pittsburgh Shooting,1056241105778417664,2018-10-27 17:47:58,Pittsburgh
KristaFranz3,822275117342281729,Pittsburgh Shooting,1056241092503445504,2018-10-27 17:47:55,BREAKING
ecwpunk81,3919901952,Pittsburgh Shooting,1056241089877893123,2018-10-27 17:47:54,synagogueshooting
rosiejperez,2155594878,Pittsburgh Shooting,1056241077164929024,2018-10-27 17:47:51,SquirrelHill
GeorgeAFuller,134228110,Pittsburgh Shooting,1056241073708777473,2018-10-27 17:47:50,Fakakta
dbearak,40130319,Pittsburgh Shooting,1056241067815768065,2018-10-27 17:47:49,BREAKING
dbearak,40130319,Pittsburgh Shooting,1056241067815768065,2018-10-27 17:47:49,Pittsburgh
Twztdjoker,822522525632450560,Pittsburgh Shooting,1056241067429785600,2018-10-27 17:47:49,fucktrump
Twztdjoker,822522525632450560,Pittsburgh Shooting,1056241067429785600,2018-10-27 17:47:49,fuckracism
uptopallstar,240002209,Pittsburgh Shooting,1056241061998288897,2018-10-27 17:47:47,BREAKING
14Cawfee,807180998047920128,Pittsburgh Shooting,1056241056994357249,2018-10-27 17:47:46,BREAKING
Lilfrijolita,3142780999,Pittsburgh Shooting,1056241052795846656,2018-10-27 17:47:45,BREAKING
Lilfrijolita,3142780999,Pittsburgh Shooting,1056241052795846656,2018-10-27 17:47:45,Pittsburgh
BroncoBaby10,3813235755,Pittsburgh Shooting,1056241052598837253,2018-10-27 17:47:45,BREAKING
BroncoBaby10,3813235755,Pittsburgh Shooting,1056241052598837253,2018-10-27 17:47:45,Pittsburgh
ardwen2,850148074831966209,Pittsburgh Shooting,1056241049344061440,2018-10-27 17:47:44,MAGAts
perfectlyfaded1,3293914951,Pittsburgh Shooting,1056241048073240579,2018-10-27 17:47:44,WalkAway
dubbage42,91593589,Pittsburgh Shooting,1056241046059970561,2018-10-27 17:47:44,Pittsburgh
dubbage42,91593589,Pittsburgh Shooting,1056241046059970561,2018-10-27 17:47:44,HateCrime
jeblake7,840751942947209216,Pittsburgh Shooting,1056241031132405762,2018-10-27 17:47:40,TreeOfLifeSynagogue
comeonnoles,211565054,Pittsburgh Shooting,1056241022626344960,2018-10-27 17:47:38,BREAKING
higginsgggg,2629489590,Pittsburgh Shooting,1056241019270836224,2018-10-27 17:47:37,BREAKING
Mike_Lawson_55,954859929961160708,Pittsburgh Shooting,1056241015814868992,2018-10-27 17:47:36,FoxNews
QuantumHumanity,2349119701,Pittsburgh Shooting,1056241015038902273,2018-10-27 17:47:36,BREAKING
JoshMargolin,178052933,Pittsburgh Shooting,1056241011935059969,2018-10-27 17:47:35,PittsburghSynagogueShooting
rcadyn,900414258,Pittsburgh Shooting,1056241007862468608,2018-10-27 17:47:34,BREAKING
rcadyn,900414258,Pittsburgh Shooting,1056241007862468608,2018-10-27 17:47:34,Pittsburgh
nonAehT,3360995325,Pittsburgh Shooting,1056241007753416704,2018-10-27 17:47:34,BREAKING
nonAehT,3360995325,Pittsburgh Shooting,1056241007753416704,2018-10-27 17:47:34,Pittsburgh
mikaylalovessk1,706278320355352576,Pittsburgh Shooting,1056241002963443713,2018-10-27 17:47:33,PrayersforPittsburgh
sophiabotha74,2900163069,Pittsburgh Shooting,1056240997104005121,2018-10-27 17:47:32,antisemitic
sophiabotha74,2900163069,Pittsburgh Shooting,1056240997104005121,2018-10-27 17:47:32,Antisemitic
sophiabotha74,2900163069,Pittsburgh Shooting,1056240997104005121,2018-10-27 17:47:32,Pittsburgh
sophiabotha74,2900163069,Pittsburgh Shooting,1056240997104005121,2018-10-27 17:47:32,fakenews
sophiabotha74,2900163069,Pittsburgh Shooting,1056240997104005121,2018-10-27 17:47:32,AlexJones
sophiabotha74,2900163069,Pittsburgh Shooting,1056240997104005121,2018-10-27 17:47:32,farright
ErieHockey1026,849439898138554368,Pittsburgh Shooting,1056240992578387973,2018-10-27 17:47:31,LATEST
Argorash,125914013,Pittsburgh Shooting,1056240991705927681,2018-10-27 17:47:31,Pittsburgh
RaineyRave,1665956646,Pittsburgh Shooting,1056240986307870721,2018-10-27 17:47:29,Pittsburgh
CHEXNewswatch,133008561,Pittsburgh Shooting,1056240983514533892,2018-10-27 17:47:29,BREAKING
654321Lady,892697987012603904,Pittsburgh Shooting,1056240973422964743,2018-10-27 17:47:26,TreeOfLifeSynagogue
UVuuMe,538418302,Pittsburgh Shooting,1056240973079105536,2018-10-27 17:47:26,BREAKING
UVuuMe,538418302,Pittsburgh Shooting,1056240973079105536,2018-10-27 17:47:26,Pittsburgh
dodgehemi04,750710973808336897,Pittsburgh Shooting,1056240970482810880,2018-10-27 17:47:26,TreeOfLifeSynagogue
neff630,820447593188585472,Pittsburgh Shooting,1056240968763146240,2018-10-27 17:47:25,FoxNews
lahoridhol,762340411255955457,Pittsburgh Shooting,1056240966208811010,2018-10-27 17:47:25,BREAKING
lahoridhol,762340411255955457,Pittsburgh Shooting,1056240966208811010,2018-10-27 17:47:25,Pittsburgh
chelldabell,23851942,Pittsburgh Shooting,1056240962568105985,2018-10-27 17:47:24,PittsburghSynagogue
CJWH56W,562244803,Pittsburgh Shooting,1056240960374521856,2018-10-27 17:47:23,pittsburgh
CKWS_TV,66724335,Pittsburgh Shooting,1056240957895700481,2018-10-27 17:47:23,BREAKING
tampagirl19655,702842861247713280,Pittsburgh Shooting,1056240951113351168,2018-10-27 17:47:21,Pittsburgh
delaneykfischer,75913704,Pittsburgh Shooting,1056240949238611968,2018-10-27 17:47:20,BREAKING
delaneykfischer,75913704,Pittsburgh Shooting,1056240949238611968,2018-10-27 17:47:20,Pittsburgh
kneelDonalTrump,917417705770233857,Pittsburgh Shooting,1056240947770613761,2018-10-27 17:47:20,MAGA
aafimiaa,770641015195697152,Pittsburgh Shooting,1056240941571366913,2018-10-27 17:47:19,US
aafimiaa,770641015195697152,Pittsburgh Shooting,1056240941571366913,2018-10-27 17:47:19,DonaldTrump
JesselynRadack,533297878,Pittsburgh Shooting,1056240940325785601,2018-10-27 17:47:18,Fakakta
jscheckerNBCCT,34216888,Pittsburgh Shooting,1056240939306500096,2018-10-27 17:47:18,NewHaven
jscheckerNBCCT,34216888,Pittsburgh Shooting,1056240939306500096,2018-10-27 17:47:18,NBCCT
theforexguyKE,3432457113,Pittsburgh Shooting,1056240935934312451,2018-10-27 17:47:17,RT
AMacOnAir,310460876,Pittsburgh Shooting,1056240935799947264,2018-10-27 17:47:17,BREAKING
JustisDA,728763252256071680,Pittsburgh Shooting,1056240932373188609,2018-10-27 17:47:16,BREAKING
JustisDA,728763252256071680,Pittsburgh Shooting,1056240932373188609,2018-10-27 17:47:16,Pittsburgh
theforexguyKE,3432457113,Pittsburgh Shooting,1056240925486317568,2018-10-27 17:47:15,RT
theforexguyKE,3432457113,Pittsburgh Shooting,1056240925486317568,2018-10-27 17:47:15,tictocnews
theforexguyKE,3432457113,Pittsburgh Shooting,1056240923724730369,2018-10-27 17:47:14,RT
880Edmonton,16856411,Pittsburgh Shooting,1056240923628265472,2018-10-27 17:47:14,BREAKING
azcooper,18270701,Pittsburgh Shooting,1056240923527376896,2018-10-27 17:47:14,Pittsburgh
surveyorX,753278309597847552,Pittsburgh Shooting,1056240921669332993,2018-10-27 17:47:14,Pittsburgh
ed_de_almeida,3218560889,Pittsburgh Shooting,1056240919777890304,2018-10-27 17:47:13,esquerda
ed_de_almeida,3218560889,Pittsburgh Shooting,1056240919777890304,2018-10-27 17:47:13,KaddishPelosMortos
asharfouch,415347302,Pittsburgh Shooting,1056240916925702144,2018-10-27 17:47:13,BREAKING
asharfouch,415347302,Pittsburgh Shooting,1056240916925702144,2018-10-27 17:47:13,Pittsburgh
risalachowdhury,872871786286895104,Pittsburgh Shooting,1056240915499630592,2018-10-27 17:47:12,Pittsburgh
theforexguyKE,3432457113,Pittsburgh Shooting,1056240914413355008,2018-10-27 17:47:12,RT
AllieMarie123,24476075,Pittsburgh Shooting,1056240914023268352,2018-10-27 17:47:12,BREAKING
AllieMarie123,24476075,Pittsburgh Shooting,1056240914023268352,2018-10-27 17:47:12,Pittsburgh
NewnesLuke,764870294704164864,Pittsburgh Shooting,1056240914014842880,2018-10-27 17:47:12,Pittsburgh
CornellBarnard,386304404,Pittsburgh Shooting,1056240911175176192,2018-10-27 17:47:11,Pittsburgh
WinstonWatchman,53729265,Pittsburgh Shooting,1056240908130308096,2018-10-27 17:47:11,PittsburghSynagogue
theforexguyKE,3432457113,Pittsburgh Shooting,1056240907173924864,2018-10-27 17:47:10,RT
msfluffyfleming,2290646663,Pittsburgh Shooting,1056240906666496000,2018-10-27 17:47:10,skypapers
mcspocky,18082945,Pittsburgh Shooting,1056240904254771201,2018-10-27 17:47:10,MAGAts
eliijahfifi,2675120474,Pittsburgh Shooting,1056240903206195200,2018-10-27 17:47:09,Pittsburgh
radlercracker,961453366013497345,Pittsburgh Shooting,1056240900697919494,2018-10-27 17:47:09,Pittsburgh
radlercracker,961453366013497345,Pittsburgh Shooting,1056240900697919494,2018-10-27 17:47:09,PittsburghSynagogue
radlercracker,961453366013497345,Pittsburgh Shooting,1056240900697919494,2018-10-27 17:47:09,Pittsburghshooting
radlercracker,961453366013497345,Pittsburgh Shooting,1056240900697919494,2018-10-27 17:47:09,Terror
radlercracker,961453366013497345,Pittsburgh Shooting,1056240900697919494,2018-10-27 17:47:09,HateCrime
radlercracker,961453366013497345,Pittsburgh Shooting,1056240900697919494,2018-10-27 17:47:09,shooting
CKNW,19240249,Pittsburgh Shooting,1056240897929691137,2018-10-27 17:47:08,BREAKING
elaine_peake,1871985608,Pittsburgh Shooting,1056240887880126465,2018-10-27 17:47:06,BreakingNews
IsaiasVelez_,931113408,Pittsburgh Shooting,1056240884113584128,2018-10-27 17:47:05,BREAKING
eliijahfifi,2675120474,Pittsburgh Shooting,1056240880678506496,2018-10-27 17:47:04,Pittsburgh
mattbrasrs,2997928317,Pittsburgh Shooting,1056240876358377474,2018-10-27 17:47:03,BREAKING
mattbrasrs,2997928317,Pittsburgh Shooting,1056240876358377474,2018-10-27 17:47:03,Pittsburgh
Scrappy_Pro,28862751,Pittsburgh Shooting,1056240869395886081,2018-10-27 17:47:01,Pittsburgh
FCNLindsey,25119659,Pittsburgh Shooting,1056240863674818560,2018-10-27 17:47:00,getridofthisformat
FCNLindsey,25119659,Pittsburgh Shooting,1056240863674818560,2018-10-27 17:47:00,gobacktochronological
PTreasonReport,821683694,Pittsburgh Shooting,1056240852895457281,2018-10-27 17:46:57,TreeOfLifeSynagogue
Shashanko1895,991551145402187776,Pittsburgh Shooting,1056240848889798656,2018-10-27 17:46:57,BREAKING
Sturmtrumppen,864860073633267712,Pittsburgh Shooting,1056240848474501120,2018-10-27 17:46:56,TreeOfLifeSynagogue
MGranzberg,589216211,Pittsburgh Shooting,1056240846394310656,2018-10-27 17:46:56,BREAKING
MGranzberg,589216211,Pittsburgh Shooting,1056240846394310656,2018-10-27 17:46:56,Pittsburgh
PC1170,281582041,Pittsburgh Shooting,1056240845274472452,2018-10-27 17:46:56,BREAKING
PC1170,281582041,Pittsburgh Shooting,1056240845274472452,2018-10-27 17:46:56,Pittsburgh
JournalofDiplo,204487366,Pittsburgh Shooting,1056240839201095681,2018-10-27 17:46:54,Shooting
JournalofDiplo,204487366,Pittsburgh Shooting,1056240839201095681,2018-10-27 17:46:54,Pittsburgh
JournalofDiplo,204487366,Pittsburgh Shooting,1056240839201095681,2018-10-27 17:46:54,Synagogue
JournalofDiplo,204487366,Pittsburgh Shooting,1056240839201095681,2018-10-27 17:46:54,JournalofDiplomacy
JournalofDiplo,204487366,Pittsburgh Shooting,1056240839201095681,2018-10-27 17:46:54,USA
Mr_g0ybe,4892466513,Pittsburgh Shooting,1056240836411830272,2018-10-27 17:46:54,Pittsburgh
Mr_g0ybe,4892466513,Pittsburgh Shooting,1056240836411830272,2018-10-27 17:46:54,very
Mr_g0ybe,4892466513,Pittsburgh Shooting,1056240836411830272,2018-10-27 17:46:54,dangerous
solonews1011,4853628435,Pittsburgh Shooting,1056240824625909761,2018-10-27 17:46:51,BREAKING
